FileNumber,BeThickness,LaserEnergy,GasPressure,AspectRatio,NozzleLength,TaperLength,TubeDiameter,Time,ElectronFluxLimiter,EnergyScaleFactor,ShockLocation
2415,119,18,3990,1.2032,1,500,500,575,0.000000022,0.04,1.1,3999.667
2416,119,18,3990,1.2032,1,500,500,575,0.000000023,0.04,1.1,4127.709
2417,119,18,3990,1.2032,1,500,500,575,0.000000024,0.04,1.1,4245.749
2418,119,18,3990,1.2032,1,500,500,575,0.000000025,0.04,1.1,4367.789
2419,119,18,3990,1.2032,1,500,500,575,0.000000026,0.04,1.1,4485.829
2420,119,18,3990,1.2032,1,500,500,575,0.000000027,0.04,1.1,4609.87
2575,127,18,3990,1.2032,1,500,500,575,0.000000005,0.1,1.1,1060.687
2576,127,18,3990,1.2032,1,500,500,575,0.000000006,0.1,1.1,1274.758
2577,127,18,3990,1.2032,1,500,500,575,0.000000007,0.1,1.1,1484.828
2578,127,18,3990,1.2032,1,500,500,575,0.000000008,0.1,1.1,1698.9
2579,127,18,3990,1.2032,1,500,500,575,0.000000009,0.1,1.1,1908.97
2580,127,18,3990,1.2032,1,500,500,575,0.00000001,0.1,1.1,2093.031
2581,127,18,3990,1.2032,1,500,500,575,0.000000011,0.1,1.1,2265.088
2582,127,18,3990,1.2032,1,500,500,575,0.000000012,0.1,1.1,2545.182
2583,127,18,3990,1.2032,1,500,500,575,0.000000013,0.1,1.1,2709.236
2584,127,18,3990,1.2032,1,500,500,575,0.000000014,0.1,1.1,2877.292
2585,127,18,3990,1.2032,1,500,500,575,0.000000015,0.1,1.1,3033.344
2586,127,18,3990,1.2032,1,500,500,575,0.000000016,0.1,1.1,3181.394
2587,127,18,3990,1.2032,1,500,500,575,0.000000017,0.1,1.1,3301.434
2588,127,18,3990,1.2032,1,500,500,575,0.000000018,0.1,1.1,3447.482
2589,127,18,3990,1.2032,1,500,500,575,0.000000019,0.1,1.1,3713.571
2590,127,18,3990,1.2032,1,500,500,575,0.00000002,0.1,1.1,3863.621
2591,127,18,3990,1.2032,1,500,500,575,0.000000021,0.1,1.1,4001.667
2592,127,18,3990,1.2032,1,500,500,575,0.000000022,0.1,1.1,4137.713
2593,127,18,3990,1.2032,1,500,500,575,0.000000023,0.1,1.1,4271.757
2594,127,18,3990,1.2032,1,500,500,575,0.000000024,0.1,1.1,4397.799
2595,127,18,3990,1.2032,1,500,500,575,0.000000025,0.1,1.1,4495.832
2596,127,18,3990,1.2032,1,500,500,575,0.000000026,0.1,1.1,4633.878
1715,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000006,0.074105263,1.018947371,1152.718
1716,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000007,0.074105263,1.018947371,1344.782
1717,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000008,0.074105263,1.018947371,1534.845
1718,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000009,0.074105263,1.018947371,1720.907
1719,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.00000001,0.074105263,1.018947371,1902.968
1720,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000011,0.074105263,1.018947371,2075.025
1721,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000012,0.074105263,1.018947371,2249.083
1722,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000013,0.074105263,1.018947371,2495.165
1723,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000014,0.074105263,1.018947371,2655.218
1724,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000015,0.074105263,1.018947371,2799.266
1725,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000016,0.074105263,1.018947371,2957.319
1726,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000017,0.074105263,1.018947371,3115.372
1727,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000018,0.074105263,1.018947371,3273.424
1728,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000019,0.074105263,1.018947371,3427.476
1729,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.00000002,0.074105263,1.018947371,3573.524
1730,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000021,0.074105263,1.018947371,3707.569
1731,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000022,0.074105263,1.018947371,3843.615
1732,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000023,0.074105263,1.018947371,3991.664
1733,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000024,0.074105263,1.018947371,4131.71
1734,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000025,0.074105263,1.018947371,4249.75
1735,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000026,0.074105263,1.018947371,4365.789
1736,85,18.04210526,3608.210526,1.160833684,1,500,500,575,0.000000027,0.074105263,1.018947371,4475.825
594,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.000000008,0.098736842,0.488421053,1076.538
595,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.000000009,0.098736842,0.488421053,1208.604
596,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.00000001,0.098736842,0.488421053,1334.667
597,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.000000011,0.098736842,0.488421053,1458.729
598,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.000000012,0.098736842,0.488421053,1580.79
599,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.000000013,0.098736842,0.488421053,1714.857
600,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.000000014,0.098736842,0.488421053,1836.918
601,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.000000015,0.098736842,0.488421053,1954.978
602,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.000000016,0.098736842,0.488421053,2069.034
603,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.000000017,0.098736842,0.488421053,2175.088
604,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.000000018,0.098736842,0.488421053,2277.139
605,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.000000019,0.098736842,0.488421053,2451.226
606,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.00000002,0.098736842,0.488421053,2555.278
607,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.000000021,0.098736842,0.488421053,2663.332
608,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.000000022,0.098736842,0.488421053,2779.39
609,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.000000023,0.098736842,0.488421053,2891.446
610,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.000000024,0.098736842,0.488421053,3001.501
611,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.000000025,0.098736842,0.488421053,3111.556
612,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.000000026,0.098736842,0.488421053,3215.608
613,31,18.08421053,3858.631577,1.110863158,1,500,500,575,0.000000027,0.098736842,0.488421053,3319.66
1097,56,18.12631579,3842.210526,1.115208421,1,500,500,575,0.000000005,0.046947368,1.085263159,1032.677
1098,56,18.12631579,3842.210526,1.115208421,1,500,500,575,0.000000006,0.046947368,1.085263159,1240.747
1099,56,18.12631579,3842.210526,1.115208421,1,500,500,575,0.000000007,0.046947368,1.085263159,1446.816
1100,56,18.12631579,3842.210526,1.115208421,1,500,500,575,0.000000008,0.046947368,1.085263159,1654.885
1101,56,18.12631579,3842.210526,1.115208421,1,500,500,575,0.000000009,0.046947368,1.085263159,1850.95
1102,56,18.12631579,3842.210526,1.115208421,1,500,500,575,0.00000001,0.046947368,1.085263159,2027.009
1103,56,18.12631579,3842.210526,1.115208421,1,500,500,575,0.000000011,0.046947368,1.085263159,2225.075
1104,56,18.12631579,3842.210526,1.115208421,1,500,500,575,0.000000012,0.046947368,1.085263159,2527.176
1105,56,18.12631579,3842.210526,1.115208421,1,500,500,575,0.000000013,0.046947368,1.085263159,2535.178
1106,56,18.12631579,3842.210526,1.115208421,1,500,500,575,0.000000014,0.046947368,1.085263159,2695.232
1107,56,18.12631579,3842.210526,1.115208421,1,500,500,575,0.000000015,0.046947368,1.085263159,2839.28
1108,56,18.12631579,3842.210526,1.115208421,1,500,500,575,0.000000016,0.046947368,1.085263159,3031.344
1109,56,18.12631579,3842.210526,1.115208421,1,500,500,575,0.000000017,0.046947368,1.085263159,3227.409
1110,56,18.12631579,3842.210526,1.115208421,1,500,500,575,0.000000018,0.046947368,1.085263159,3411.47
1111,56,18.12631579,3842.210526,1.115208421,1,500,500,575,0.000000019,0.046947368,1.085263159,3721.574
1112,56,18.12631579,3842.210526,1.115208421,1,500,500,575,0.00000002,0.046947368,1.085263159,3855.619
1113,56,18.12631579,3842.210526,1.115208421,1,500,500,575,0.000000021,0.046947368,1.085263159,3989.663
1114,56,18.12631579,3842.210526,1.115208421,1,500,500,575,0.000000022,0.046947368,1.085263159,4117.706
360,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.000000008,0.043157895,0.495789477,1040.52
361,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.000000009,0.043157895,0.495789477,1164.582
362,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.00000001,0.043157895,0.495789477,1284.642
363,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.000000011,0.043157895,0.495789477,1400.7
364,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.000000012,0.043157895,0.495789477,1518.759
365,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.000000013,0.043157895,0.495789477,1648.824
366,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.000000014,0.043157895,0.495789477,1768.884
367,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.000000015,0.043157895,0.495789477,1896.948
368,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.000000016,0.043157895,0.495789477,2005.002
369,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.000000017,0.043157895,0.495789477,2111.055
370,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.000000018,0.043157895,0.495789477,2207.104
371,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.000000019,0.043157895,0.495789477,2367.184
372,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.00000002,0.043157895,0.495789477,2473.237
373,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.000000021,0.043157895,0.495789477,2581.291
374,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.000000022,0.043157895,0.495789477,2689.345
375,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.000000023,0.043157895,0.495789477,2795.398
376,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.000000024,0.043157895,0.495789477,2897.449
377,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.000000025,0.043157895,0.495789477,2997.499
378,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.000000026,0.043157895,0.495789477,3095.548
379,19,18.16842105,3879.157893,1.173869473,1,500,500,575,0.000000027,0.043157895,0.495789477,3195.598
1374,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000006,0.044421053,0.96,1174.725
1375,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000007,0.044421053,0.96,1368.79
1376,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000008,0.044421053,0.96,1558.853
1377,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000009,0.044421053,0.96,1744.915
1378,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.00000001,0.044421053,0.96,1934.978
1379,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000011,0.044421053,0.96,2109.036
1380,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000012,0.044421053,0.96,2261.087
1381,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000013,0.044421053,0.96,2417.139
1382,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000014,0.044421053,0.96,2601.2
1383,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000015,0.044421053,0.96,2767.256
1384,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000016,0.044421053,0.96,2895.298
1385,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000017,0.044421053,0.96,3033.344
1386,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000018,0.044421053,0.96,3163.388
1387,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000019,0.044421053,0.96,3437.479
1388,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.00000002,0.044421053,0.96,3579.526
1389,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000021,0.044421053,0.96,3709.57
1390,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000022,0.044421053,0.96,3831.611
1391,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000023,0.044421053,0.96,3941.647
1392,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000024,0.044421053,0.96,4061.687
1393,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000025,0.044421053,0.96,4187.729
1394,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000026,0.044421053,0.96,4301.768
1395,69,18.21052632,3981.789474,1.165178948,1,500,500,575,0.000000027,0.044421053,0.96,4393.798
733,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000007,0.08168421,0.650526318,1068.69
734,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000008,0.08168421,0.650526318,1218.74
735,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000009,0.08168421,0.650526318,1370.79
736,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.00000001,0.08168421,0.650526318,1510.837
737,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000011,0.08168421,0.650526318,1670.89
738,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000012,0.08168421,0.650526318,1800.934
739,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000013,0.08168421,0.650526318,1964.988
740,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000014,0.08168421,0.650526318,2115.038
741,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000015,0.08168421,0.650526318,2205.068
742,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000016,0.08168421,0.650526318,2377.126
743,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000017,0.08168421,0.650526318,2487.162
744,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000018,0.08168421,0.650526318,2597.199
745,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000019,0.08168421,0.650526318,2727.242
746,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.00000002,0.08168421,0.650526318,2867.289
747,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000021,0.08168421,0.650526318,3035.345
748,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000022,0.08168421,0.650526318,3165.388
749,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000023,0.08168421,0.650526318,3289.43
750,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000024,0.08168421,0.650526318,3409.47
751,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000025,0.08168421,0.650526318,3525.509
752,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000026,0.08168421,0.650526318,3635.545
753,38,18.25263158,3727.263158,1.157574737,1,500,500,575,0.000000027,0.08168421,0.650526318,3741.581
870,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000007,0.090526316,0.687368424,1100.55
871,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000008,0.090526316,0.687368424,1254.627
872,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000009,0.090526316,0.687368424,1406.703
873,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.00000001,0.090526316,0.687368424,1552.776
874,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000011,0.090526316,0.687368424,1702.851
875,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000012,0.090526316,0.687368424,1846.923
876,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000013,0.090526316,0.687368424,1986.994
877,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000014,0.090526316,0.687368424,2119.06
878,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000015,0.090526316,0.687368424,2247.124
879,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000016,0.090526316,0.687368424,2379.19
880,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000017,0.090526316,0.687368424,2587.294
881,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000018,0.090526316,0.687368424,2697.349
882,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000019,0.090526316,0.687368424,2799.4
883,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.00000002,0.090526316,0.687368424,2959.48
884,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000021,0.090526316,0.687368424,3087.544
885,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000022,0.090526316,0.687368424,3201.601
886,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000023,0.090526316,0.687368424,3303.652
887,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000024,0.090526316,0.687368424,3397.699
888,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000025,0.090526316,0.687368424,3489.745
889,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000026,0.090526316,0.687368424,3593.797
890,45,18.29473684,3903.789474,1.202113684,1,500,500,575,0.000000027,0.090526316,0.687368424,3697.849
991,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000006,0.045052632,0.886315788,1088.696
992,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000007,0.045052632,0.886315788,1268.756
993,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000008,0.045052632,0.886315788,1440.814
994,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000009,0.045052632,0.886315788,1610.87
995,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.00000001,0.045052632,0.886315788,1804.935
996,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000011,0.045052632,0.886315788,1952.984
997,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000012,0.045052632,0.886315788,2113.038
998,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000013,0.045052632,0.886315788,2269.09
999,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000014,0.045052632,0.886315788,2411.137
1000,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000015,0.045052632,0.886315788,2675.225
1001,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000016,0.045052632,0.886315788,2819.273
1002,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000017,0.045052632,0.886315788,2957.319
1003,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000018,0.045052632,0.886315788,3087.362
1004,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000019,0.045052632,0.886315788,3193.398
1005,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.00000002,0.045052632,0.886315788,3321.44
1006,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000021,0.045052632,0.886315788,3477.493
1007,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000022,0.045052632,0.886315788,3625.542
1008,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000023,0.045052632,0.886315788,3761.587
1009,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000024,0.045052632,0.886315788,3899.633
1010,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000025,0.045052632,0.886315788,4033.678
1011,51,18.3368421,3714.947368,1.149970527,1,500,500,575,0.000000026,0.045052632,0.886315788,4195.732
714,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.000000009,0.09368421,0.429473684,1072.536
715,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.00000001,0.09368421,0.429473684,1184.592
716,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.000000011,0.09368421,0.429473684,1294.647
717,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.000000012,0.09368421,0.429473684,1400.7
718,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.000000013,0.09368421,0.429473684,1506.753
719,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.000000014,0.09368421,0.429473684,1618.809
720,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.000000015,0.09368421,0.429473684,1730.865
721,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.000000016,0.09368421,0.429473684,1836.918
722,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.000000017,0.09368421,0.429473684,1944.973
723,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.000000018,0.09368421,0.429473684,2047.024
724,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.000000019,0.09368421,0.429473684,2143.072
725,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.00000002,0.09368421,0.429473684,2235.118
726,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.000000021,0.09368421,0.429473684,2325.163
727,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.000000022,0.09368421,0.429473684,2463.232
728,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.000000023,0.09368421,0.429473684,2559.28
729,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.000000024,0.09368421,0.429473684,2655.328
730,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.000000025,0.09368421,0.429473684,2749.375
731,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.000000026,0.09368421,0.429473684,2841.421
732,37,18.37894737,3764.210526,1.170610527,1,500,500,575,0.000000027,0.09368421,0.429473684,2935.468
498,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.000000008,0.088631579,0.510526318,1040.52
499,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.000000009,0.088631579,0.510526318,1154.577
500,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.00000001,0.088631579,0.510526318,1282.641
501,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.000000011,0.088631579,0.510526318,1398.699
502,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.000000012,0.088631579,0.510526318,1516.758
503,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.000000013,0.088631579,0.510526318,1638.819
504,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.000000014,0.088631579,0.510526318,1762.881
505,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.000000015,0.088631579,0.510526318,1882.941
506,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.000000016,0.088631579,0.510526318,1992.996
507,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.000000017,0.088631579,0.510526318,2133.066
508,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.000000018,0.088631579,0.510526318,2241.121
509,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.000000019,0.088631579,0.510526318,2347.174
510,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.00000002,0.088631579,0.510526318,2433.217
511,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.000000021,0.088631579,0.510526318,2531.266
512,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.000000022,0.088631579,0.510526318,2637.319
513,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.000000023,0.088631579,0.510526318,2809.405
514,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.000000024,0.088631579,0.510526318,2915.458
515,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.000000025,0.088631579,0.510526318,3017.509
516,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.000000026,0.088631579,0.510526318,3121.561
517,26,18.42105264,3641.052632,1.132589473,1,500,500,575,0.000000027,0.088631579,0.510526318,3221.611
634,33,18.46315788,3821.68421,1.107604211,1,500,500,575,0.000000007,0.076631579,0.672631576,1072.691
635,33,18.46315788,3821.68421,1.107604211,1,500,500,575,0.000000008,0.076631579,0.672631576,1228.743
636,33,18.46315788,3821.68421,1.107604211,1,500,500,575,0.000000009,0.076631579,0.672631576,1374.792
637,33,18.46315788,3821.68421,1.107604211,1,500,500,575,0.00000001,0.076631579,0.672631576,1524.842
638,33,18.46315788,3821.68421,1.107604211,1,500,500,575,0.000000011,0.076631579,0.672631576,1668.89
639,33,18.46315788,3821.68421,1.107604211,1,500,500,575,0.000000012,0.076631579,0.672631576,1814.938
640,33,18.46315788,3821.68421,1.107604211,1,500,500,575,0.000000013,0.076631579,0.672631576,1954.985
